,equipo,nit,news_id,participacion,categoria
24778,enelpi,860522747,news41096,No Aplica,Descartable
24779,enelpi,860522747,news41097,No Aplica,Reputacion
24780,enelpi,860522747,news41101,No Aplica,Descartable
24781,enelpi,860522747,news41102,No Aplica,Descartable
24782,enelpi,860522747,news41106,No Aplica,Macroeconomia
24783,enelpi,860522747,news41112,No Aplica,Descartable
24784,enelpi,860522747,news41125,No Aplica,Descartable
24785,enelpi,860522747,news41127,No Aplica,Descartable
24786,enelpi,860522747,news41128,No Aplica,Descartable
24787,enelpi,860522747,news41130,No Aplica,Descartable
24788,enelpi,860522747,news41133,No Aplica,Sostenibilidad
24789,enelpi,860522747,news41136,No Aplica,Descartable
24790,enelpi,860522747,news41138,No Aplica,Sostenibilidad
24791,enelpi,860522747,news42405,No Aplica,Macroeconomia
24792,enelpi,860522747,news42765,No Aplica,Sostenibilidad
24793,enelpi,860522747,news46419,No Aplica,Regulacion
24794,enelpi,860522747,news48661,No Aplica,Innovacion
24795,enelpi,860522747,news49330,No Aplica,Descartable
24796,enelpi,860522747,news52106,No Aplica,Innovacion
24797,enelpi,860522747,news52129,No Aplica,Descartable
24798,enelpi,860522747,news52874,No Aplica,Descartable
24799,enelpi,860522747,news52904,No Aplica,Sostenibilidad
24800,enelpi,860522747,news56600,No Aplica,Descartable
24801,enelpi,860522747,news57024,No Aplica,Regulacion
24802,enelpi,860522747,news57787,No Aplica,Innovacion
24803,enelpi,860522747,news59325,No Aplica,Macroeconomia
24804,enelpi,860522747,news60105,No Aplica,Descartable
24805,enelpi,860522747,news60482,No Aplica,Innovacion
24806,enelpi,860522747,news60702,No Aplica,Descartable
24807,enelpi,860522747,news61872,No Aplica,Sostenibilidad
24808,enelpi,860522747,news64187,No Aplica,Macroeconomia
24809,enelpi,860522747,news64803,No Aplica,Descartable
24810,enelpi,860522747,news66858,No Aplica,Descartable
24811,enelpi,860522747,news68627,No Aplica,Regulacion
24812,enelpi,860522747,news68628,No Aplica,Descartable
24813,enelpi,860522747,news68635,No Aplica,Descartable
24814,enelpi,860522747,news68636,No Aplica,Descartable
24815,enelpi,860522747,news68642,No Aplica,Sostenibilidad
24816,enelpi,860522747,news68643,No Aplica,Descartable
24817,enelpi,860522747,news68649,Sector,Sostenibilidad
24818,enelpi,860522747,news68651,No Aplica,Sostenibilidad
24819,enelpi,860522747,news68653,No Aplica,Descartable
24820,enelpi,860522747,news68654,No Aplica,Sostenibilidad
24821,enelpi,860522747,news68656,No Aplica,Regulacion
24822,enelpi,860522747,news68657,No Aplica,Reputacion
24823,enelpi,860522747,news68677,Sector,Sostenibilidad
24824,enelpi,860522747,news68684,No Aplica,Macroeconomia
24825,enelpi,860522747,news68687,No Aplica,Regulacion
24826,enelpi,860522747,news68689,No Aplica,Macroeconomia
24827,enelpi,860522747,news68702,No Aplica,Innovacion
24828,enelpi,860522747,news68707,No Aplica,Sostenibilidad
24829,enelpi,860522747,news68709,No Aplica,Descartable
24830,enelpi,860522747,news68710,No Aplica,Descartable
24831,enelpi,860522747,news68717,No Aplica,Sostenibilidad
24832,enelpi,860522747,news68718,Sector,Sostenibilidad
24833,enelpi,860522747,news68720,No Aplica,Sostenibilidad
24834,enelpi,860522747,news68722,No Aplica,Descartable
24835,enelpi,860522747,news68724,No Aplica,Descartable
24836,enelpi,860522747,news68729,No Aplica,Innovacion
24837,enelpi,860522747,news68734,No Aplica,Sostenibilidad
24838,enelpi,860522747,news68735,No Aplica,Descartable
24839,enelpi,860522747,news68738,No Aplica,Descartable
24840,enelpi,860522747,news68739,No Aplica,Regulacion
24841,enelpi,860522747,news68741,No Aplica,Descartable
24842,enelpi,860522747,news68748,No Aplica,Innovacion
24843,enelpi,860522747,news68749,No Aplica,Sostenibilidad
24844,enelpi,860522747,news68750,Sector,Otra
24845,enelpi,860522747,news68759,No Aplica,Descartable
24846,enelpi,860522747,news68762,No Aplica,Regulacion
24847,enelpi,860522747,news68765,No Aplica,Macroeconomia
24848,enelpi,860522747,news68768,No Aplica,Macroeconomia
24849,enelpi,860522747,news68772,No Aplica,Innovacion
24850,enelpi,860522747,news68776,No Aplica,Regulacion
24851,enelpi,860522747,news68780,No Aplica,Macroeconomia
24852,enelpi,860522747,news68784,No Aplica,Regulacion
24853,enelpi,860522747,news68790,No Aplica,Descartable
24854,enelpi,860522747,news68791,No Aplica,Regulacion
24855,enelpi,860522747,news68792,No Aplica,Descartable
24856,enelpi,860522747,news68793,No Aplica,Sostenibilidad
24857,enelpi,860522747,news68800,No Aplica,Descartable
24858,enelpi,860522747,news68802,No Aplica,Regulacion
24859,enelpi,860522747,news68810,No Aplica,Descartable
24860,enelpi,860522747,news68817,No Aplica,Descartable
24861,enelpi,860522747,news68818,No Aplica,Descartable
24862,enelpi,860522747,news68820,No Aplica,Descartable
24863,enelpi,860522747,news68821,No Aplica,Regulacion
24864,enelpi,860522747,news68822,No Aplica,Innovacion
24865,enelpi,860522747,news68828,No Aplica,Descartable
24866,enelpi,860522747,news68830,No Aplica,Regulacion
24867,enelpi,860522747,news68842,No Aplica,Regulacion
24868,enelpi,860522747,news68844,No Aplica,Descartable
24869,enelpi,860522747,news68846,No Aplica,Descartable
24870,enelpi,860522747,news68852,No Aplica,Regulacion
24871,enelpi,860522747,news68858,No Aplica,Regulacion
24872,enelpi,860522747,news68865,No Aplica,Regulacion
24873,enelpi,860522747,news68871,No Aplica,Descartable
24874,enelpi,860522747,news68873,Sector,Sostenibilidad
24875,enelpi,860522747,news68874,No Aplica,Descartable
24876,enelpi,860522747,news68877,No Aplica,Innovacion
24877,enelpi,860522747,news68883,No Aplica,Descartable
24878,enelpi,860522747,news68889,No Aplica,Descartable
24879,enelpi,860522747,news68894,No Aplica,Descartable
24880,enelpi,860522747,news68899,No Aplica,Descartable
24881,enelpi,860522747,news68902,No Aplica,Descartable
24882,enelpi,860522747,news70050,No Aplica,Descartable
24883,enelpi,860522747,news70051,No Aplica,Descartable
24884,enelpi,860522747,news70052,No Aplica,Descartable
24885,enelpi,860522747,news70054,No Aplica,Descartable
24886,enelpi,860522747,news70057,No Aplica,Innovacion
24887,enelpi,860522747,news70058,No Aplica,Sostenibilidad
24888,enelpi,860522747,news70064,No Aplica,Descartable
24889,enelpi,860522747,news70067,No Aplica,Descartable
24890,enelpi,860522747,news70069,No Aplica,Innovacion
24891,enelpi,860522747,news70074,No Aplica,Regulacion
24892,enelpi,860522747,news95698,No Aplica,Descartable
24893,enelpi,860522747,news96721,Sector,Otra
24894,enelpi,860522747,news96725,No Aplica,Descartable
24895,enelpi,860522747,news96734,No Aplica,Descartable
24896,enelpi,860522747,news96737,No Aplica,Descartable
24897,enelpi,860522747,news96738,Sector,Otra
24898,enelpi,860522747,news96740,Sector,Otra
24899,enelpi,860522747,news96741,No Aplica,Descartable
24900,enelpi,860522747,news99700,Sector,Otra
24901,enelpi,860522747,news99704,No Aplica,Descartable
24902,enelpi,860522747,news99713,No Aplica,Descartable
24903,enelpi,860522747,news99714,Sector,Otra
24904,enelpi,860522747,news99717,Sector,Otra
24905,enelpi,860522747,news99720,No Aplica,Descartable
24906,enelpi,860522747,news99725,No Aplica,Sostenibilidad
24907,enelpi,860522747,news99730,Sector,Otra
24908,enelpi,860522747,news99733,No Aplica,Descartable
24909,enelpi,860522747,news99734,No Aplica,Descartable
24910,enelpi,860522747,news99739,No Aplica,Sostenibilidad
24911,enelpi,860522747,news99742,Sector,Sostenibilidad
24912,enelpi,860522747,news99743,No Aplica,Descartable
24913,enelpi,860522747,news99746,Sector,Otra
24914,enelpi,860522747,news99747,Sector,Otra
24915,enelpi,901038962,news11015,Cliente,Otra
24916,enelpi,901038962,news13721,Sector,Innovacion
24917,enelpi,901038962,news14451,No Aplica,Descartable
24918,enelpi,901038962,news15709,Sector,Innovacion
24919,enelpi,901038962,news15776,No Aplica,Descartable
24920,enelpi,901038962,news16770,Sector,Innovacion
24921,enelpi,901038962,news17146,No Aplica,Macroeconomia
24922,enelpi,901038962,news17460,Sector,Innovacion
24923,enelpi,901038962,news19378,Sector,Innovacion
24924,enelpi,901038962,news20716,Sector,Innovacion
24925,enelpi,901038962,news22490,No Aplica,Descartable
24926,enelpi,901038962,news24046,Sector,Innovacion
24927,enelpi,901038962,news26868,Sector,Innovacion
24928,enelpi,901038962,news29394,Cliente,Otra
24929,enelpi,901038962,news29396,Cliente,Otra
24930,enelpi,901038962,news29574,No Aplica,Innovacion
24931,enelpi,901038962,news31167,Cliente,Otra
24932,enelpi,901038962,news31184,Cliente,Otra
24933,enelpi,901038962,news34366,Cliente,Otra
24934,enelpi,901038962,news34367,Cliente,Otra
24935,enelpi,901038962,news34371,Cliente,Otra
24936,enelpi,901038962,news34372,Cliente,Otra
24937,enelpi,901038962,news34378,Cliente,Otra
24938,enelpi,901038962,news34396,Sector,Otra
24939,enelpi,901038962,news34402,Cliente,Otra
24940,enelpi,901038962,news34408,Cliente,Otra
24941,enelpi,901038962,news34411,Sector,Otra
24942,enelpi,901038962,news34420,Cliente,Otra
24943,enelpi,901038962,news34423,Cliente,Otra
24944,enelpi,901038962,news34424,Cliente,Otra
24945,enelpi,901038962,news34426,Sector,Otra
24946,enelpi,901038962,news34432,Sector,Otra
24947,enelpi,901038962,news34435,Cliente,Otra
24948,enelpi,901038962,news35392,Sector,Innovacion
24949,enelpi,901038962,news35397,Cliente,Otra
24950,enelpi,901038962,news35420,Cliente,Otra
24951,enelpi,901038962,news35432,Sector,Otra
24952,enelpi,901038962,news35439,Cliente,Otra
24953,enelpi,901038962,news35678,No Aplica,Innovacion
24954,enelpi,901038962,news36096,Sector,Innovacion
24955,enelpi,901038962,news38195,No Aplica,Innovacion
24956,enelpi,901038962,news38364,No Aplica,Descartable
24957,enelpi,901038962,news44247,Sector,Innovacion
24958,enelpi,901038962,news44436,No Aplica,Innovacion
24959,enelpi,901038962,news46857,Sector,Otra
24960,enelpi,901038962,news46877,No Aplica,Sostenibilidad
24961,enelpi,901038962,news46903,Sector,Reputacion
24962,enelpi,901038962,news46973,Cliente,Otra
24963,enelpi,901038962,news46994,Sector,Otra
24964,enelpi,901038962,news46997,Sector,Otra
24965,enelpi,901038962,news49619,Sector,Innovacion
24966,enelpi,901038962,news49635,Sector,Innovacion
24967,enelpi,901038962,news49945,Sector,Otra
24968,enelpi,901038962,news58961,No Aplica,Regulacion
24969,enelpi,901038962,news60662,No Aplica,Descartable
24970,enelpi,901038962,news60663,Cliente,Otra
24971,enelpi,901038962,news60666,Cliente,Otra
24972,enelpi,901038962,news60674,No Aplica,Descartable
24973,enelpi,901038962,news60687,Sector,Otra
24974,enelpi,901038962,news60702,No Aplica,Descartable
24975,enelpi,901038962,news60703,Cliente,Otra
24976,enelpi,901038962,news60704,Sector,Otra
24977,enelpi,901038962,news60713,Sector,Otra
24978,enelpi,901038962,news60714,Cliente,Otra
24979,enelpi,901038962,news60715,Cliente,Otra
24980,enelpi,901038962,news60720,No Aplica,Innovacion
24981,enelpi,901038962,news60722,Cliente,Otra
24982,enelpi,901038962,news60723,Cliente,Otra
24983,enelpi,901038962,news60728,Cliente,Otra
24984,enelpi,901038962,news60738,No Aplica,Descartable
24985,enelpi,901038962,news60754,Sector,Otra
24986,enelpi,901038962,news60759,No Aplica,Descartable
24987,enelpi,901038962,news60760,Cliente,Otra
24988,enelpi,901038962,news60767,Cliente,Otra
24989,enelpi,901038962,news60787,No Aplica,Descartable
24990,enelpi,901038962,news60789,No Aplica,Reputacion
24991,enelpi,901038962,news60794,Cliente,Otra
24992,enelpi,901038962,news60798,Cliente,Otra
24993,enelpi,901038962,news60801,No Aplica,Innovacion
24994,enelpi,901038962,news60808,Cliente,Otra
24995,enelpi,901038962,news60815,No Aplica,Descartable
24996,enelpi,901038962,news60823,No Aplica,Descartable
24997,enelpi,901038962,news60825,Cliente,Otra
24998,enelpi,901038962,news60828,No Aplica,Innovacion
24999,enelpi,901038962,news60838,Cliente,Otra
25000,enelpi,901038962,news60840,Sector,Otra
25001,enelpi,901038962,news60842,Sector,Otra
25002,enelpi,901038962,news60844,No Aplica,Descartable
25003,enelpi,901038962,news60851,Cliente,Otra
25004,enelpi,901038962,news60863,No Aplica,Descartable
25005,enelpi,901038962,news60864,No Aplica,Macroeconomia
25006,enelpi,901038962,news60867,Cliente,Otra
25007,enelpi,901038962,news60868,No Aplica,Descartable
25008,enelpi,901038962,news60881,Sector,Otra
25009,enelpi,901038962,news60884,Sector,Otra
25010,enelpi,901038962,news60888,Cliente,Otra
25011,enelpi,901038962,news60894,Cliente,Otra
25012,enelpi,901038962,news60896,Cliente,Otra
25013,enelpi,901038962,news60898,No Aplica,Macroeconomia
25014,enelpi,901038962,news60903,No Aplica,Macroeconomia
25015,enelpi,901038962,news60907,Cliente,Otra
25016,enelpi,901038962,news60909,Cliente,Otra
25017,enelpi,901038962,news60912,Cliente,Otra
25018,enelpi,901038962,news60916,Cliente,Otra
25019,enelpi,901038962,news60920,Cliente,Otra
25020,enelpi,901038962,news77047,Sector,Innovacion
25021,enelpi,901038962,news96572,No Aplica,Descartable
25022,enelpi,901038962,news96574,Sector,Otra
25023,enelpi,901038962,news96575,No Aplica,Descartable
25024,enelpi,901038962,news96576,No Aplica,Descartable
25025,enelpi,901038962,news96577,No Aplica,Descartable
25026,enelpi,901038962,news96583,No Aplica,Regulacion
25027,enelpi,901038962,news96587,No Aplica,Descartable
25028,enelpi,901038962,news97820,No Aplica,Macroeconomia
25029,enelpi,901038962,news98521,Sector,Otra
25030,enelpi,901038962,news98524,No Aplica,Descartable
25031,enelpi,901038962,news98528,No Aplica,Descartable
25032,enelpi,901038962,news98530,No Aplica,Descartable
25033,enelpi,901038962,news98541,No Aplica,Descartable
25034,enelpi,901038962,news98547,No Aplica,Macroeconomia
25035,enelpi,890900076,news11045,No Aplica,Descartable
25036,enelpi,890900076,news11092,No Aplica,Descartable
25037,enelpi,890900076,news11631,No Aplica,Sostenibilidad
25038,enelpi,890900076,news11708,No Aplica,Descartable
25039,enelpi,890900076,news13486,No Aplica,Descartable
25040,enelpi,890900076,news15607,No Aplica,Descartable
25041,enelpi,890900076,news16102,Cliente,Otra
25042,enelpi,890900076,news16164,Cliente,Otra
25043,enelpi,890900076,news16858,No Aplica,Macroeconomia
25044,enelpi,890900076,news17663,No Aplica,Reputacion
25045,enelpi,890900076,news17760,No Aplica,Descartable
25046,enelpi,890900076,news18037,No Aplica,Sostenibilidad
25047,enelpi,890900076,news18112,No Aplica,Descartable
25048,enelpi,890900076,news18799,No Aplica,Descartable
25049,enelpi,890900076,news19244,No Aplica,Descartable
25050,enelpi,890900076,news20229,No Aplica,Descartable
25051,enelpi,890900076,news21336,No Aplica,Descartable
25052,enelpi,890900076,news21815,No Aplica,Innovacion
25053,enelpi,890900076,news22534,No Aplica,Innovacion
25054,enelpi,890900076,news23667,No Aplica,Innovacion
25055,enelpi,890900076,news24558,No Aplica,Descartable
25056,enelpi,890900076,news26156,Cliente,Otra
25057,enelpi,890900076,news29452,No Aplica,Innovacion
25058,enelpi,890900076,news29809,Sector,Otra
25059,enelpi,890900076,news29812,Sector,Otra
25060,enelpi,890900076,news29813,No Aplica,Descartable
25061,enelpi,890900076,news29814,No Aplica,Descartable
25062,enelpi,890900076,news29819,No Aplica,Descartable
25063,enelpi,890900076,news29829,No Aplica,Descartable
25064,enelpi,890900076,news29834,No Aplica,Descartable
25065,enelpi,890900076,news29837,Cliente,Otra
25066,enelpi,890900076,news29855,No Aplica,Descartable
25067,enelpi,890900076,news29858,No Aplica,Descartable
25068,enelpi,890900076,news29859,Sector,Otra
25069,enelpi,890900076,news29862,Sector,Otra
25070,enelpi,890900076,news29863,No Aplica,Descartable
25071,enelpi,890900076,news29875,No Aplica,Descartable
25072,enelpi,890900076,news29884,No Aplica,Descartable
25073,enelpi,890900076,news29888,Sector,Otra
25074,enelpi,890900076,news29890,No Aplica,Innovacion
25075,enelpi,890900076,news31033,No Aplica,Descartable
25076,enelpi,890900076,news31233,No Aplica,Descartable
25077,enelpi,890900076,news32343,No Aplica,Innovacion
25078,enelpi,890900076,news32667,No Aplica,Regulacion
25079,enelpi,890900076,news33154,Sector,Regulacion
25080,enelpi,890900076,news34031,No Aplica,Innovacion
25081,enelpi,890900076,news34969,No Aplica,Descartable
25082,enelpi,890900076,news36993,No Aplica,Descartable
25083,enelpi,890900076,news37171,No Aplica,Descartable
25084,enelpi,890900076,news44679,No Aplica,Macroeconomia
25085,enelpi,890900076,news45634,No Aplica,Innovacion
25086,enelpi,890900076,news46409,No Aplica,Innovacion
25087,enelpi,890900076,news47716,No Aplica,Descartable
25088,enelpi,890900076,news47719,No Aplica,Innovacion
25089,enelpi,890900076,news47776,No Aplica,Descartable
25090,enelpi,890900076,news47888,No Aplica,Macroeconomia
25091,enelpi,890900076,news47917,No Aplica,Descartable
25092,enelpi,890900076,news49512,Sector,Otra
25093,enelpi,890900076,news50136,No Aplica,Reputacion
25094,enelpi,890900076,news50679,No Aplica,Sostenibilidad
25095,enelpi,890900076,news51008,Sector,Regulacion
25096,enelpi,890900076,news51115,No Aplica,Sostenibilidad
25097,enelpi,890900076,news51184,No Aplica,Descartable
25098,enelpi,890900076,news51340,No Aplica,Innovacion
25099,enelpi,890900076,news52762,No Aplica,Innovacion
25100,enelpi,890900076,news53729,No Aplica,Innovacion
25101,enelpi,890900076,news59067,No Aplica,Innovacion
25102,enelpi,890900076,news59313,No Aplica,Innovacion
25103,enelpi,890900076,news61350,No Aplica,Innovacion
25104,enelpi,890900076,news61956,No Aplica,Descartable
25105,enelpi,890900076,news62279,Sector,Macroeconomia
25106,enelpi,890900076,news62925,No Aplica,Descartable
25107,enelpi,890900076,news63930,No Aplica,Descartable
25108,enelpi,890900076,news64569,No Aplica,Descartable
25109,enelpi,890900076,news67051,Sector,Regulacion
25110,enelpi,890900076,news72193,No Aplica,Descartable
25111,enelpi,890900076,news80915,Sector,Otra
25112,enelpi,890900076,news83430,No Aplica,Descartable
25113,enelpi,890900076,news83433,No Aplica,Descartable
